codigo,resolucao,tipo_margem,data_inicio,data_fim,margem_normal_comprovante,margem_normal_pct,margem_adicional_comprovante,margem_adicional_pct,margem_sustentabilidade_comprovante,margem_sustentabilidade_pct,ultima,ativa
84719012,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84734070,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84734090,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85071010,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85071090,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176265,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85192000,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85234910,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85258913,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85258922,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85279990,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85299020,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85299090,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85311010,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85318000,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85409120,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85409190,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85412120,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85412920,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85414123,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85414210,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85411032,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85413021,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85423320,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85423920,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85437013,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85437040,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
87012100,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
90065959,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90261029,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90269010,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90273020,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90303990,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90308410,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90318011,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90318020,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90328911,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
30043939,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,MedNac,0.05,MedIFANac,0.1,,,False,False
84295121,cics_3,conteudo_nacional,2024-11-10,2024-11-10,CFI,0.1,,,,,True,False
84295211,cics_3,conteudo_nacional,2024-11-10,2024-11-10,CFI,0.1,,,,,True,False
84295212,cics_3,conteudo_nacional,2024-11-10,2024-11-10,CFI,0.1,,,,,True,False
84304920,cics_3,conteudo_nacional,2024-11-10,2024-11-10,CFI,0.1,,,,,True,False
84306919,cics_3,conteudo_nacional,2024-11-10,2024-11-10,CFI,0.1,,,,,True,False
85369030,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85371020,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
86039000,cics_1,conteudo_nacional,2024-09-01,2024-11-09,CFI,0.1,,,,,True,False
87011000,cics_3,conteudo_nacional,2024-11-10,2024-11-10,CFI,0.1,,,,,True,False
91012900,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
91019100,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
91081110,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
91081190,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
91082000,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
91089000,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
91112090,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84719012,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84734070,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84734090,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85071010,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85071090,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85176265,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85311010,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85318000,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85412120,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85412920,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85414123,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85414210,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85411032,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85413021,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85423320,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85423920,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85437013,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85437040,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
87012100,cics_4,conteudo_nacional,2024-11-11,2024-12-25,CFI,0.1,,,,,False,False
90261029,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90269010,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90273020,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90303990,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90308410,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90318011,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90318020,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90328911,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
30043939,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
85369030,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85371020,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84719012,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84734070,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84734090,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85071010,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85071090,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176265,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85311010,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85318000,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85412120,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85412920,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85414123,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85414210,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85411032,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85413021,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85423320,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85423920,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85437013,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85437040,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
87012100,cics_8,conteudo_nacional,2025-05-02,,CFI,0.1,,,,,True,True
90261029,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90269010,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90273020,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90303990,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90308410,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90318011,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90318020,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90328911,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
30043939,cics_8,tecnologia_nacional,2025-05-02,,MedNac,0.05,MedIFANac,0.1,,,True,True
85369030,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85371020,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85365030,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85447020,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
86050010,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
85371011,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85371019,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85364100,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
86069100,cics_4,conteudo_nacional,2024-11-11,2024-12-25,CFI,0.1,,,,,False,False
84238200,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84238900,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84291190,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
84295219,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
84303110,cics_4,conteudo_nacional,2024-11-11,2024-12-25,CFI,0.1,,,,,False,False
84303190,cics_4,conteudo_nacional,2024-11-11,2024-12-25,CFI,0.1,,,,,False,False
84304990,cics_4,conteudo_nacional,2024-11-11,2024-12-25,CFI,0.1,,,,,False,False
84433119,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433232,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433233,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433235,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433238,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433930,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439923,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439939,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439942,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439980,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84238190,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84431321,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84431500,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433239,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433259,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84716090,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85171449,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85171300,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176262,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176294,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85177900,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85232110,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85232990,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85271300,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85272100,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85285900,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85412910,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85414112,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85411039,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85423939,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85423999,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85437092,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85437020,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
87012300,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
87022000,cics_7,conteudo_nacional,2024-12-26,2025-05-01,CFI,0.1,,,,,False,False
90065320,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90065930,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
90261021,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90272011,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90283019,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90289010,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90303910,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90302029,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90302010,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90304020,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90314910,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90318091,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90318099,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
90318060,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
30021239,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
30043929,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,MedNac,0.05,MedIFANac,0.1,,,False,False
30044990,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
30042032,cics_7,tecnologia_nacional,2024-12-26,2025-05-01,MedNac,0.05,MedIFANac,0.1,,,False,False
30042049,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
30049029,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
30049067,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,MedNac,0.05,MedIFANac,0.1,,,False,False
85365030,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85447020,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
86050010,cics_4,conteudo_nacional,2024-11-11,2024-12-25,CFI,0.1,,,,,False,False
85371011,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85371019,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85364100,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
86069100,cics_8,conteudo_nacional,2025-05-02,,CFI,0.1,,,,,True,True
84238200,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84238900,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84291190,cics_4,conteudo_nacional,2024-11-11,2024-12-25,CFI,0.1,,,,,False,False
84295219,cics_4,conteudo_nacional,2024-11-11,2024-12-25,CFI,0.1,,,,,False,False
84303110,cics_8,conteudo_nacional,2025-05-02,,CFI,0.1,,,,,True,True
84303190,cics_8,conteudo_nacional,2025-05-02,,CFI,0.1,,,,,True,True
84304990,cics_8,conteudo_nacional,2025-05-02,,CFI,0.1,,,,,True,True
84433119,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433232,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433233,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433235,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433238,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433930,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439923,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439939,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439942,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84439980,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84238190,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
84431321,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84431500,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433239,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84433259,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
84716090,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85171449,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85171300,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176262,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85176294,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85177900,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85412910,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85414112,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85411039,cics_4,tecnologia_nacional,2024-11-11,2024-12-25,CFI ou PPB,0.1,portaria_DesIn,0.1,,,False,False
85423939,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85423999,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85437092,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
85437020,cics_8,tecnologia_nacional,2025-05-02,,CFI ou PPB,0.1,portaria_DesIn,0.1,,,True,True
87012300,cics_4,conteudo_nacional,2024-11-11,2024-12-25,CFI,0.1,,,,,False,False
87022000,cics_4,conteudo_nacional,2024-11-11,2024-12-25,CFI,0.1,,,,,False,False
